,ROI,Max Drawdown,Win Percentage,Profit Factor,Expectancy
59,-1297051.4016825089,1299543.3203690548,0.25569079252996374,0.7454855691598161,-1.2051021106406326
60,-485176.5461501782,526049.1614042785,0.25439003995168635,0.7840311764523727,-0.45078188808898767
61,-897334.7205927514,1620814.4930326517,0.27380841772739944,0.7898523487248997,-0.8337217509920626
62,-1801602.3848182675,1801346.5311010994,0.25513332713927345,0.5352516387634437,-1.6738849622022371
63,2647327.797972546,1528621.6483858402,0.26507479327325095,1.5925204910589323,2.4596560419702205
64,-8567814.606508091,15863032.13228748,0.23413546408993774,0.598610692696558,-7.960433528298892
65,-1867759.0421862395,2642885.9158907137,0.2711140016723962,0.6852324653680602,-1.7353517069462248
66,-723104.8260260776,837497.1873618355,0.24175415776270556,0.7742938455243575,-0.6718431905844826
67,1817489.9411655446,255071.04383022749,0.28124128960327044,1.7790258245442654,1.68864623354599
68,-336052.40786563564,2438939.607356917,0.22540183963578928,0.9427443041079433,-0.31222931140540866
69,579320.5504153031,1256096.041909689,0.22967574096441512,1.118696144418941,0.5382519282870081
70,-512545.170201501,718604.0718984809,0.2983368949177739,0.7391160654534746,-0.47621032258803203
71,-1301016.0370732534,1347549.5368563565,0.27752485366533497,0.5514397978248846,-1.2087856890023785
72,-2120541.4403983075,2128984.7383693503,0.28282077487689306,0.36104187640084795,-1.9702141042444654
73,-886281.7334546905,995001.0023496773,0.1950199758431664,0.5751005920840876,-0.8234523213366963
74,140661.77630695488,307277.4871307444,0.13035399052308835,1.127652592071979,0.13069012014025413
75,135807.92859707118,129164.31375513284,0.1835919353340147,1.1521472613469066,0.1261803666236848
76,-1113424.1305235592,1159449.800083206,0.12162036606893989,0.43037063817530163,-1.0344923632105893
77,-9753345.459869727,10085607.044247303,0.11743937563876243,0.19085022539112617,-9.061920895540084
78,-589172.023717256,589309.8604817531,0.08826535352596859,0.37060292049196675,-0.547405020642254
